pc_item_id,pc_item_name,fk_im_spec_master_desc,fk_im_spec_options_desc,glcat_mcat_id,glcat_mcat_name
17217908,Wires - Polycab,,,208737,Polycab House Wire
166618505,Electrical Polycab Wire,Wire Size,1 sqmm,208737,Polycab House Wire
250675480,Electric wire,Roll Length,90 m,208737,Polycab House Wire
267549847,Polycab FR  House Wire,Insulation Material,FR,208737,Polycab House Wire
271576619,4 Sqmm Polycab Optima Plus Power Saving House Wire,Voltage,220V,208737,Polycab House Wire
168306126,Polycab Green FR PVC Insulated Cable,Conductor Stranding,Solid,208737,Polycab House Wire
131475306,Polycab Wire,,,208737,Polycab House Wire
260395716,Santrack 1.5 Sqmm PVC House Wire,Voltage,220 V,208737,Polycab House Wire
156222438,Polycab Wires 0.75 Sq. Mm. (90 Mtr.) - BLUE,Brand,Polycab,208737,Polycab House Wire
258649765,Electric Wire Supplier in Dehradun Uttarakhand,Wire size,0.75 sqmm,208737,Polycab House Wire
250570654,2.5 Sqmm FRLF Polycab House Wire,Current Rating,7A,208737,Polycab House Wire
144617811,Polycab FR House Wires,Voltage,1100V,208737,Polycab House Wire
140893717,Polycab House Wire,Country of Origin,Made in India,208737,Polycab House Wire
185876087,Polycab Wire,Suitable for,Homes,208737,Polycab House Wire
187408544,0.75sqmm Green Polycab House  Wire,Roll Length,90 m,208737,Polycab House Wire
55948500,Poly Cab Wire,,,208737,Polycab House Wire
281751468,10 Sq mm Polycab House Wire,Suitable for,Buildings,208737,Polycab House Wire
241374186,Polycab HR-FR-LSH-LF Yellow House Wire,Wire Size,0.75 sqmm,208737,Polycab House Wire
117703248,Polycab Wire,,,208737,Polycab House Wire
168552121,Polycab House Wires,Roll Length,90 m,208737,Polycab House Wire
83666526,"Polycab 2.5 sqmm wire, LFFR, Multistrand,90m,Red",Insulation Type,LF FR,208737,Polycab House Wire
60854805,Polycab Flexible & Multi Core Cables,,,208737,Polycab House Wire
191046151,4.0sqmm Polycab Red House Wire,Suitable for,Buildings,208737,Polycab House Wire
137042193,Polycab PVC Insulated Cable,Insulation Material,PVC,208737,Polycab House Wire
153694896,Polycab Flame Retardant House Wires,Suitable for,Homes,208737,Polycab House Wire
165759087,Polycab House Wires,Wire Size,1 sqmm,208737,Polycab House Wire
273606692,Polycab Etira 1 Sq Mm Wire,Roll Length,90 m,208737,Polycab House Wire
143365956,Polycab Wire,,,208737,Polycab House Wire
253213195,Polycab 1 Sq.mm 1 Core Fr Industrial Flexible Cable Red (100 M),Color,Red,208737,Polycab House Wire
252965202,FLAME REDUNDANT ZERO HALOGEN,Conductor,Copper,208737,Polycab House Wire
246635188,Polycab Eco-Friendly Red House Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
279303260,Polycab House Wire,,,208737,Polycab House Wire
183989167,1sqmm Polycab House Wire,Packaging Type,Box,208737,Polycab House Wire
189176823,Polycab Electrical Wire,Current Rating,11A,208737,Polycab House Wire
286355084,Polycab House Wire,Current Carrying Capacity,12:00 AM,208737,Polycab House Wire
226721453,Polycab Optima+ 2.5 Sq.Mm 1 Core Frlf Wire Red (90 M),Conductor Material,Copper Conductor,208737,Polycab House Wire
93308733,Polycab 1 sqmm House Wire,Country of Origin,Made in India,208737,Polycab House Wire
265038349,Polycab 4 Sq Mm Red House Wire,Insulation Material,PVC,208737,Polycab House Wire
277817996,Polycab Optima Plus House Wire,Current Rating,5A,208737,Polycab House Wire
269884067,POLYCAB 1.O SQMM HOUSEWIRE,,,208737,Polycab House Wire
239320469,Electrical Polycab Wire,,,208737,Polycab House Wire
265976469,Polycab 1mm Wire,Conductor,Copper,208737,Polycab House Wire
278407449,PolyCab Wire 1.0 Sq.mm CU FR Cable,Number Of Cores,Single Core,208737,Polycab House Wire
227805658,"Polycab Industrial Multistand Cables (FRLF), 1 sq mm",Suitable for,Buildings,208737,Polycab House Wire
257919954,POLYCAB MAKE 1.5 SQ MM MULTI STRAND WIRE (300 MTR),Roll Length,300 m,208737,Polycab House Wire
234801528,Stainless Steel 304 Wire Rope,Surface Finishing,Polished,208737,Polycab House Wire
193166593,Polycab House Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
200234290,Polycab Wire,,,208737,Polycab House Wire
169731939,Polycab FR House Wires,Conductor,Copper,208737,Polycab House Wire
162126694,Polycab 6sq.mm PVC Insulated Cables,Color,Blue,208737,Polycab House Wire
181746169,Polycab Wires,,,208737,Polycab House Wire
146951966,Polycab Wire,,,208737,Polycab House Wire
225701045,2.5sqmm Black House Wire,Color,Black,208737,Polycab House Wire
147364883,Polycab 1.5 Sqmm FRLF House Wire,Insulation Material,FRLF,208737,Polycab House Wire
176792310,Polycab FRLF PVC insulated wire,Insulation Material,PVC,208737,Polycab House Wire
